snapshot_date,sku,location_id,opening_quantity,closing_quantity
2025-12-02,SKU017,DC03,13,8
2025-12-02,SKU017,DC04,0,0
2025-12-02,SKU018,DC01,726,725
2025-12-02,SKU018,DC02,758,757
2025-12-02,SKU018,DC03,346,345
2025-12-02,SKU018,DC04,419,417
2025-12-02,SKU019,DC01,587,586
2025-12-02,SKU019,DC02,313,313
2025-12-02,SKU019,DC03,487,486
2025-12-02,SKU019,DC04,338,336
2025-12-02,SKU020,DC01,265,262
2025-12-02,SKU020,DC02,327,326
2025-12-02,SKU020,DC03,213,211
2025-12-02,SKU020,DC04,0,0
2025-12-02,SKU021,DC01,56,55
2025-12-02,SKU021,DC02,121,120
2025-12-02,SKU021,DC03,37,35
2025-12-02,SKU021,DC04,208,205
2025-12-02,SKU022,DC01,30,26
2025-12-02,SKU022,DC02,0,0
2025-12-02,SKU022,DC03,0,0
2025-12-02,SKU022,DC04,0,0
2025-12-02,SKU023,DC01,0,0
2025-12-02,SKU023,DC02,14,11
2025-12-02,SKU023,DC03,8,4
2025-12-02,SKU023,DC04,90,87
2025-12-02,SKU024,DC01,0,0
2025-12-02,SKU024,DC02,0,0
2025-12-02,SKU024,DC03,0,0
2025-12-02,SKU024,DC04,0,0
2025-12-03,SKU001,DC01,674,673
2025-12-03,SKU001,DC02,562,562
2025-12-03,SKU001,DC03,801,800
2025-12-03,SKU001,DC04,316,315
2025-12-03,SKU002,DC01,268,267
2025-12-03,SKU002,DC02,375,374
2025-12-03,SKU002,DC03,113,111
2025-12-03,SKU002,DC04,0,0
2025-12-03,SKU003,DC01,120,118
2025-12-03,SKU003,DC02,23,22
2025-12-03,SKU003,DC03,239,237
2025-12-03,SKU003,DC04,141,140
2025-12-03,SKU004,DC01,143,140
2025-12-03,SKU004,DC02,2,0
2025-12-03,SKU004,DC03,0,0
2025-12-03,SKU004,DC04,111,109
2025-12-03,SKU005,DC01,62,60
2025-12-03,SKU005,DC02,0,0
2025-12-03,SKU005,DC03,29,27
2025-12-03,SKU005,DC04,0,0
2025-12-03,SKU006,DC01,0,0
2025-12-03,SKU006,DC02,40,37
2025-12-03,SKU006,DC03,0,0
2025-12-03,SKU006,DC04,68,66
2025-12-03,SKU007,DC01,62,59
2025-12-03,SKU007,DC02,0,0
2025-12-03,SKU007,DC03,16,12
2025-12-03,SKU007,DC04,7,4
2025-12-03,SKU008,DC01,164,161
2025-12-03,SKU008,DC02,0,0
2025-12-03,SKU008,DC03,0,0
2025-12-03,SKU008,DC04,112,108
2025-12-03,SKU009,DC01,498,498
2025-12-03,SKU009,DC02,456,456
2025-12-03,SKU009,DC03,293,292
2025-12-03,SKU009,DC04,562,562
2025-12-03,SKU010,DC01,336,336
2025-12-03,SKU010,DC02,464,463
2025-12-03,SKU010,DC03,581,579
2025-12-03,SKU010,DC04,307,306
2025-12-03,SKU011,DC01,286,285
2025-12-03,SKU011,DC02,458,456
2025-12-03,SKU011,DC03,323,322
2025-12-03,SKU011,DC04,26,24
2025-12-03,SKU012,DC01,20,20
2025-12-03,SKU012,DC02,406,405
2025-12-03,SKU012,DC03,99,97
2025-12-03,SKU012,DC04,7,6
2025-12-03,SKU013,DC01,0,0
2025-12-03,SKU013,DC02,0,0
2025-12-03,SKU013,DC03,53,50
2025-12-03,SKU013,DC04,14,13
2025-12-03,SKU014,DC01,0,0
2025-12-03,SKU014,DC02,0,0
2025-12-03,SKU014,DC03,0,0
2025-12-03,SKU014,DC04,99,96
2025-12-03,SKU015,DC01,0,0
2025-12-03,SKU015,DC02,167,164
2025-12-03,SKU015,DC03,73,72
2025-12-03,SKU015,DC04,48,46
2025-12-03,SKU016,DC01,0,0
2025-12-03,SKU016,DC02,0,0
2025-12-03,SKU016,DC03,66,63
2025-12-03,SKU016,DC04,0,0
2025-12-03,SKU017,DC01,0,0
2025-12-03,SKU017,DC02,171,165
2025-12-03,SKU017,DC03,8,3
2025-12-03,SKU017,DC04,0,0
2025-12-03,SKU018,DC01,725,724
2025-12-03,SKU018,DC02,757,756
2025-12-03,SKU018,DC03,345,344
2025-12-03,SKU018,DC04,417,416
2025-12-03,SKU019,DC01,586,585
2025-12-03,SKU019,DC02,313,312
2025-12-03,SKU019,DC03,486,484
2025-12-03,SKU019,DC04,336,334
2025-12-03,SKU020,DC01,262,262
2025-12-03,SKU020,DC02,326,324
2025-12-03,SKU020,DC03,211,209
2025-12-03,SKU020,DC04,0,0
2025-12-03,SKU021,DC01,55,54
2025-12-03,SKU021,DC02,120,118
2025-12-03,SKU021,DC03,35,33
2025-12-03,SKU021,DC04,205,203
2025-12-03,SKU022,DC01,26,23
2025-12-03,SKU022,DC02,0,0
2025-12-03,SKU022,DC03,0,0
2025-12-03,SKU022,DC04,0,0
2025-12-03,SKU023,DC01,0,0
2025-12-03,SKU023,DC02,11,9
2025-12-03,SKU023,DC03,4,2
2025-12-03,SKU023,DC04,87,85
2025-12-03,SKU024,DC01,0,0
2025-12-03,SKU024,DC02,0,0
2025-12-03,SKU024,DC03,0,25
2025-12-03,SKU024,DC04,0,0
2025-12-04,SKU001,DC01,673,672
2025-12-04,SKU001,DC02,562,561
2025-12-04,SKU001,DC03,800,799
2025-12-04,SKU001,DC04,315,313
2025-12-04,SKU002,DC01,267,295
2025-12-04,SKU002,DC02,374,373
2025-12-04,SKU002,DC03,111,110
2025-12-04,SKU002,DC04,0,0
2025-12-04,SKU003,DC01,118,118
2025-12-04,SKU003,DC02,22,20
2025-12-04,SKU003,DC03,237,235
2025-12-04,SKU003,DC04,140,138
2025-12-04,SKU004,DC01,140,138
2025-12-04,SKU004,DC02,0,0
2025-12-04,SKU004,DC03,0,0
2025-12-04,SKU004,DC04,109,108
2025-12-04,SKU005,DC01,60,56
2025-12-04,SKU005,DC02,0,0
2025-12-04,SKU005,DC03,27,23
2025-12-04,SKU005,DC04,0,0
2025-12-04,SKU006,DC01,0,0
2025-12-04,SKU006,DC02,37,36
2025-12-04,SKU006,DC03,0,0
2025-12-04,SKU006,DC04,66,64
2025-12-04,SKU007,DC01,59,56
2025-12-04,SKU007,DC02,0,0
2025-12-04,SKU007,DC03,12,9
2025-12-04,SKU007,DC04,4,0
2025-12-04,SKU008,DC01,161,158
2025-12-04,SKU008,DC02,0,0
2025-12-04,SKU008,DC03,0,0
2025-12-04,SKU008,DC04,108,106
2025-12-04,SKU009,DC01,498,497
2025-12-04,SKU009,DC02,456,455
2025-12-04,SKU009,DC03,292,292
2025-12-04,SKU009,DC04,562,561
2025-12-04,SKU010,DC01,336,335
2025-12-04,SKU010,DC02,463,463
2025-12-04,SKU010,DC03,579,578
2025-12-04,SKU010,DC04,306,304
2025-12-04,SKU011,DC01,285,284
2025-12-04,SKU011,DC02,456,455
2025-12-04,SKU011,DC03,322,320
2025-12-04,SKU011,DC04,24,24
2025-12-04,SKU012,DC01,20,18
2025-12-04,SKU012,DC02,405,403
2025-12-04,SKU012,DC03,97,95
2025-12-04,SKU012,DC04,6,5
2025-12-04,SKU013,DC01,0,0
2025-12-04,SKU013,DC02,0,0
2025-12-04,SKU013,DC03,50,49
2025-12-04,SKU013,DC04,13,42
2025-12-04,SKU014,DC01,0,0
2025-12-04,SKU014,DC02,0,0
2025-12-04,SKU014,DC03,0,0
2025-12-04,SKU014,DC04,96,93
2025-12-04,SKU015,DC01,0,0
2025-12-04,SKU015,DC02,164,160
2025-12-04,SKU015,DC03,72,69
2025-12-04,SKU015,DC04,46,42
2025-12-04,SKU016,DC01,0,0
2025-12-04,SKU016,DC02,0,0
2025-12-04,SKU016,DC03,63,60
2025-12-04,SKU016,DC04,0,0
2025-12-04,SKU017,DC01,0,0
2025-12-04,SKU017,DC02,165,160
2025-12-04,SKU017,DC03,3,0
2025-12-04,SKU017,DC04,0,0
2025-12-04,SKU018,DC01,724,724
2025-12-04,SKU018,DC02,756,755
2025-12-04,SKU018,DC03,344,344
2025-12-04,SKU018,DC04,416,415
2025-12-04,SKU019,DC01,585,585
2025-12-04,SKU019,DC02,312,311
2025-12-04,SKU019,DC03,484,483
2025-12-04,SKU019,DC04,334,332
2025-12-04,SKU020,DC01,262,330
2025-12-04,SKU020,DC02,324,323
2025-12-04,SKU020,DC03,209,206
2025-12-04,SKU020,DC04,0,0
2025-12-04,SKU021,DC01,54,53
2025-12-04,SKU021,DC02,118,117
2025-12-04,SKU021,DC03,33,31
2025-12-04,SKU021,DC04,203,202
2025-12-04,SKU022,DC01,23,19
2025-12-04,SKU022,DC02,0,0
2025-12-04,SKU022,DC03,0,0
2025-12-04,SKU022,DC04,0,0
2025-12-04,SKU023,DC01,0,0
2025-12-04,SKU023,DC02,9,6
2025-12-04,SKU023,DC03,2,0
2025-12-04,SKU023,DC04,85,127
2025-12-04,SKU024,DC01,0,0
2025-12-04,SKU024,DC02,0,0
2025-12-04,SKU024,DC03,25,22
2025-12-04,SKU024,DC04,0,23
2025-12-05,SKU001,DC01,672,671
2025-12-05,SKU001,DC02,561,560
2025-12-05,SKU001,DC03,799,799
2025-12-05,SKU001,DC04,313,312
2025-12-05,SKU002,DC01,295,294
2025-12-05,SKU002,DC02,373,372
2025-12-05,SKU002,DC03,110,109
2025-12-05,SKU002,DC04,0,0
2025-12-05,SKU003,DC01,118,116
2025-12-05,SKU003,DC02,20,18
2025-12-05,SKU003,DC03,235,233
2025-12-05,SKU003,DC04,138,136
2025-12-05,SKU004,DC01,138,136
2025-12-05,SKU004,DC02,0,0
2025-12-05,SKU004,DC03,0,0
2025-12-05,SKU004,DC04,108,106
2025-12-05,SKU005,DC01,56,53
2025-12-05,SKU005,DC02,0,0
2025-12-05,SKU005,DC03,23,18
2025-12-05,SKU005,DC04,0,0
2025-12-05,SKU006,DC01,0,0
2025-12-05,SKU006,DC02,36,33
2025-12-05,SKU006,DC03,0,0
2025-12-05,SKU006,DC04,64,61
2025-12-05,SKU007,DC01,56,54
2025-12-05,SKU007,DC02,0,0
2025-12-05,SKU007,DC03,9,6
2025-12-05,SKU007,DC04,0,0
2025-12-05,SKU008,DC01,158,154
2025-12-05,SKU008,DC02,0,0
2025-12-05,SKU008,DC03,0,0
2025-12-05,SKU008,DC04,106,102
2025-12-05,SKU009,DC01,497,496
2025-12-05,SKU009,DC02,455,455
2025-12-05,SKU009,DC03,292,290
2025-12-05,SKU009,DC04,561,560
2025-12-05,SKU010,DC01,335,334
2025-12-05,SKU010,DC02,463,462
2025-12-05,SKU010,DC03,578,578
2025-12-05,SKU010,DC04,304,304
2025-12-05,SKU011,DC01,284,282
2025-12-05,SKU011,DC02,455,453
2025-12-05,SKU011,DC03,320,384
2025-12-05,SKU011,DC04,24,22
2025-12-05,SKU012,DC01,18,16
2025-12-05,SKU012,DC02,403,401
2025-12-05,SKU012,DC03,95,92
2025-12-05,SKU012,DC04,5,4
2025-12-05,SKU013,DC01,0,0
2025-12-05,SKU013,DC02,0,0
2025-12-05,SKU013,DC03,49,47
2025-12-05,SKU013,DC04,42,41
2025-12-05,SKU014,DC01,0,0
2025-12-05,SKU014,DC02,0,0
2025-12-05,SKU014,DC03,0,0
2025-12-05,SKU014,DC04,93,90
2025-12-05,SKU015,DC01,0,0
2025-12-05,SKU015,DC02,160,158
2025-12-05,SKU015,DC03,69,67
2025-12-05,SKU015,DC04,42,39
2025-12-05,SKU016,DC01,0,0
2025-12-05,SKU016,DC02,0,0
2025-12-05,SKU016,DC03,60,57
2025-12-05,SKU016,DC04,0,20
2025-12-05,SKU017,DC01,0,0
2025-12-05,SKU017,DC02,160,156
2025-12-05,SKU017,DC03,0,0
2025-12-05,SKU017,DC04,0,0
2025-12-05,SKU018,DC01,724,724
2025-12-05,SKU018,DC02,755,754
2025-12-05,SKU018,DC03,344,342
2025-12-05,SKU018,DC04,415,414
2025-12-05,SKU019,DC01,585,584
2025-12-05,SKU019,DC02,311,311
2025-12-05,SKU019,DC03,483,482
2025-12-05,SKU019,DC04,332,330
2025-12-05,SKU020,DC01,330,328
2025-12-05,SKU020,DC02,323,322
2025-12-05,SKU020,DC03,206,206
2025-12-05,SKU020,DC04,0,0
2025-12-05,SKU021,DC01,53,50
2025-12-05,SKU021,DC02,117,115
2025-12-05,SKU021,DC03,31,29
2025-12-05,SKU021,DC04,202,200
2025-12-05,SKU022,DC01,19,49
2025-12-05,SKU022,DC02,0,0
2025-12-05,SKU022,DC03,0,0
2025-12-05,SKU022,DC04,0,0
2025-12-05,SKU023,DC01,0,0
2025-12-05,SKU023,DC02,6,4
2025-12-05,SKU023,DC03,0,0
2025-12-05,SKU023,DC04,127,178
2025-12-05,SKU024,DC01,0,0
2025-12-05,SKU024,DC02,0,0
2025-12-05,SKU024,DC03,22,19
2025-12-05,SKU024,DC04,23,20
2025-12-06,SKU001,DC01,671,670
2025-12-06,SKU001,DC02,560,559
2025-12-06,SKU001,DC03,799,799
2025-12-06,SKU001,DC04,312,312
2025-12-06,SKU002,DC01,294,292
2025-12-06,SKU002,DC02,372,371
2025-12-06,SKU002,DC03,109,108
2025-12-06,SKU002,DC04,0,0
2025-12-06,SKU003,DC01,116,114
2025-12-06,SKU003,DC02,18,17
2025-12-06,SKU003,DC03,233,231
2025-12-06,SKU003,DC04,136,134
2025-12-06,SKU004,DC01,136,134
2025-12-06,SKU004,DC02,0,0
2025-12-06,SKU004,DC03,0,0
2025-12-06,SKU004,DC04,106,103
2025-12-06,SKU005,DC01,53,49
2025-12-06,SKU005,DC02,0,0
2025-12-06,SKU005,DC03,18,15
2025-12-06,SKU005,DC04,0,0
2025-12-06,SKU006,DC01,0,0
2025-12-06,SKU006,DC02,33,30
2025-12-06,SKU006,DC03,0,0
2025-12-06,SKU006,DC04,61,60
2025-12-06,SKU007,DC01,54,50
2025-12-06,SKU007,DC02,0,0
2025-12-06,SKU007,DC03,6,3
2025-12-06,SKU007,DC04,0,0
2025-12-06,SKU008,DC01,154,151
2025-12-06,SKU008,DC02,0,0
2025-12-06,SKU008,DC03,0,0
2025-12-06,SKU008,DC04,102,155
2025-12-06,SKU009,DC01,496,494
2025-12-06,SKU009,DC02,455,454
2025-12-06,SKU009,DC03,290,290
2025-12-06,SKU009,DC04,560,560
2025-12-06,SKU010,DC01,334,333
2025-12-06,SKU010,DC02,462,461
2025-12-06,SKU010,DC03,578,576
2025-12-06,SKU010,DC04,304,302
2025-12-06,SKU011,DC01,282,280
2025-12-06,SKU011,DC02,453,451
2025-12-06,SKU011,DC03,384,422
2025-12-06,SKU011,DC04,22,21
2025-12-06,SKU012,DC01,16,14
2025-12-06,SKU012,DC02,401,400
2025-12-06,SKU012,DC03,92,148
2025-12-06,SKU012,DC04,4,2
2025-12-06,SKU013,DC01,0,0
2025-12-06,SKU013,DC02,0,0
2025-12-06,SKU013,DC03,47,45
2025-12-06,SKU013,DC04,41,89
2025-12-06,SKU014,DC01,0,0
2025-12-06,SKU014,DC02,0,62
2025-12-06,SKU014,DC03,0,0
2025-12-06,SKU014,DC04,90,88
2025-12-06,SKU015,DC01,0,0
2025-12-06,SKU015,DC02,158,154
2025-12-06,SKU015,DC03,67,65
2025-12-06,SKU015,DC04,39,88
2025-12-06,SKU016,DC01,0,0
2025-12-06,SKU016,DC02,0,0
2025-12-06,SKU016,DC03,57,54
2025-12-06,SKU016,DC04,20,17
2025-12-06,SKU017,DC01,0,0
2025-12-06,SKU017,DC02,156,151
2025-12-06,SKU017,DC03,0,0
2025-12-06,SKU017,DC04,0,0
2025-12-06,SKU018,DC01,724,723
2025-12-06,SKU018,DC02,754,754
2025-12-06,SKU018,DC03,342,340
2025-12-06,SKU018,DC04,414,414
2025-12-06,SKU019,DC01,584,582
2025-12-06,SKU019,DC02,311,311
2025-12-06,SKU019,DC03,482,481
2025-12-06,SKU019,DC04,330,330
2025-12-06,SKU020,DC01,328,326
2025-12-06,SKU020,DC02,322,321
2025-12-06,SKU020,DC03,206,223
2025-12-06,SKU020,DC04,0,0
2025-12-06,SKU021,DC01,50,47
2025-12-06,SKU021,DC02,115,113
2025-12-06,SKU021,DC03,29,27
2025-12-06,SKU021,DC04,200,198
2025-12-06,SKU022,DC01,49,45
2025-12-06,SKU022,DC02,0,0
2025-12-06,SKU022,DC03,0,0
2025-12-06,SKU022,DC04,0,0
2025-12-06,SKU023,DC01,0,0
2025-12-06,SKU023,DC02,4,3
2025-12-06,SKU023,DC03,0,0
2025-12-06,SKU023,DC04,178,177
2025-12-06,SKU024,DC01,0,0
2025-12-06,SKU024,DC02,0,0
2025-12-06,SKU024,DC03,19,16
2025-12-06,SKU024,DC04,20,18
2025-12-07,SKU001,DC01,670,669
2025-12-07,SKU001,DC02,559,558
2025-12-07,SKU001,DC03,799,797
2025-12-07,SKU001,DC04,312,312
2025-12-07,SKU002,DC01,292,290
2025-12-07,SKU002,DC02,371,370
2025-12-07,SKU002,DC03,108,107
2025-12-07,SKU002,DC04,0,28
2025-12-07,SKU003,DC01,114,155
2025-12-07,SKU003,DC02,17,14
2025-12-07,SKU003,DC03,231,230
2025-12-07,SKU003,DC04,134,134
2025-12-07,SKU004,DC01,134,131
2025-12-07,SKU004,DC02,0,0
2025-12-07,SKU004,DC03,0,0
2025-12-07,SKU004,DC04,103,100
2025-12-07,SKU005,DC01,49,45
2025-12-07,SKU005,DC02,0,0
2025-12-07,SKU005,DC03,15,11
2025-12-07,SKU005,DC04,0,0
2025-12-07,SKU006,DC01,0,0
2025-12-07,SKU006,DC02,30,27
2025-12-07,SKU006,DC03,0,0
2025-12-07,SKU006,DC04,60,56
2025-12-07,SKU007,DC01,50,46
2025-12-07,SKU007,DC02,0,0
2025-12-07,SKU007,DC03,3,0
2025-12-07,SKU007,DC04,0,0
2025-12-07,SKU008,DC01,151,147
2025-12-07,SKU008,DC02,0,0
2025-12-07,SKU008,DC03,0,0
2025-12-07,SKU008,DC04,155,151
2025-12-07,SKU009,DC01,494,492
2025-12-07,SKU009,DC02,454,454
2025-12-07,SKU009,DC03,290,289
2025-12-07,SKU009,DC04,560,560
2025-12-07,SKU010,DC01,333,331
2025-12-07,SKU010,DC02,461,505
2025-12-07,SKU010,DC03,576,576
2025-12-07,SKU010,DC04,302,302
2025-12-07,SKU011,DC01,280,278
2025-12-07,SKU011,DC02,451,450
2025-12-07,SKU011,DC03,422,421
2025-12-07,SKU011,DC04,21,19
2025-12-07,SKU012,DC01,14,12
2025-12-07,SKU012,DC02,400,398
2025-12-07,SKU012,DC03,148,146
2025-12-07,SKU012,DC04,2,1
2025-12-07,SKU013,DC01,0,0
2025-12-07,SKU013,DC02,0,0
2025-12-07,SKU013,DC03,45,43
2025-12-07,SKU013,DC04,89,87
2025-12-07,SKU014,DC01,0,0
2025-12-07,SKU014,DC02,62,60
2025-12-07,SKU014,DC03,0,0
2025-12-07,SKU014,DC04,88,85
2025-12-07,SKU015,DC01,0,0
2025-12-07,SKU015,DC02,154,151
2025-12-07,SKU015,DC03,65,62
2025-12-07,SKU015,DC04,88,85
2025-12-07,SKU016,DC01,0,0
2025-12-07,SKU016,DC02,0,0
2025-12-07,SKU016,DC03,54,51
2025-12-07,SKU016,DC04,17,13
2025-12-07,SKU017,DC01,0,0
2025-12-07,SKU017,DC02,151,145
2025-12-07,SKU017,DC03,0,18
2025-12-07,SKU017,DC04,0,0
2025-12-07,SKU018,DC01,723,723
2025-12-07,SKU018,DC02,754,753
2025-12-07,SKU018,DC03,340,339
2025-12-07,SKU018,DC04,414,413
2025-12-07,SKU019,DC01,582,580
2025-12-07,SKU019,DC02,311,310
2025-12-07,SKU019,DC03,481,480
2025-12-07,SKU019,DC04,330,329
2025-12-07,SKU020,DC01,326,325
2025-12-07,SKU020,DC02,321,319
2025-12-07,SKU020,DC03,223,222
2025-12-07,SKU020,DC04,0,0
2025-12-07,SKU021,DC01,47,47
2025-12-07,SKU021,DC02,113,165
2025-12-07,SKU021,DC03,27,25
2025-12-07,SKU021,DC04,198,197
2025-12-07,SKU022,DC01,45,42
2025-12-07,SKU022,DC02,0,0
2025-12-07,SKU022,DC03,0,0
2025-12-07,SKU022,DC04,0,0
2025-12-07,SKU023,DC01,0,0
2025-12-07,SKU023,DC02,3,0
2025-12-07,SKU023,DC03,0,0
2025-12-07,SKU023,DC04,177,174
2025-12-07,SKU024,DC01,0,0
2025-12-07,SKU024,DC02,0,0
2025-12-07,SKU024,DC03,16,12
2025-12-07,SKU024,DC04,18,14
2025-12-08,SKU001,DC01,669,668
2025-12-08,SKU001,DC02,558,558
2025-12-08,SKU001,DC03,797,796
2025-12-08,SKU001,DC04,312,311
2025-12-08,SKU002,DC01,290,289
2025-12-08,SKU002,DC02,370,368
2025-12-08,SKU002,DC03,107,106
2025-12-08,SKU002,DC04,28,59
2025-12-08,SKU003,DC01,155,153
2025-12-08,SKU003,DC02,14,12
2025-12-08,SKU003,DC03,230,228
2025-12-08,SKU003,DC04,134,133
2025-12-08,SKU004,DC01,131,129
2025-12-08,SKU004,DC02,0,0
2025-12-08,SKU004,DC03,0,0
2025-12-08,SKU004,DC04,100,98
2025-12-08,SKU005,DC01,45,40
2025-12-08,SKU005,DC02,0,0
2025-12-08,SKU005,DC03,11,9
2025-12-08,SKU005,DC04,0,0
2025-12-08,SKU006,DC01,0,0
2025-12-08,SKU006,DC02,27,23
2025-12-08,SKU006,DC03,0,0
2025-12-08,SKU006,DC04,56,53
2025-12-08,SKU007,DC01,46,43
2025-12-08,SKU007,DC02,0,0
2025-12-08,SKU007,DC03,0,0
2025-12-08,SKU007,DC04,0,0
2025-12-08,SKU008,DC01,147,143
2025-12-08,SKU008,DC02,0,73
2025-12-08,SKU008,DC03,0,0
2025-12-08,SKU008,DC04,151,147
2025-12-08,SKU009,DC01,492,491
2025-12-08,SKU009,DC02,454,453
2025-12-08,SKU009,DC03,289,287
2025-12-08,SKU009,DC04,560,559
2025-12-08,SKU010,DC01,331,330
2025-12-08,SKU010,DC02,505,503
2025-12-08,SKU010,DC03,576,575
2025-12-08,SKU010,DC04,302,301
2025-12-08,SKU011,DC01,278,276
2025-12-08,SKU011,DC02,450,449
2025-12-08,SKU011,DC03,421,419
2025-12-08,SKU011,DC04,19,18
2025-12-08,SKU012,DC01,12,10
2025-12-08,SKU012,DC02,398,396
2025-12-08,SKU012,DC03,146,144
2025-12-08,SKU012,DC04,1,0
2025-12-08,SKU013,DC01,0,0
2025-12-08,SKU013,DC02,0,0
2025-12-08,SKU013,DC03,43,41
2025-12-08,SKU013,DC04,87,86
2025-12-08,SKU014,DC01,0,0
2025-12-08,SKU014,DC02,60,58
2025-12-08,SKU014,DC03,0,0
2025-12-08,SKU014,DC04,85,84
2025-12-08,SKU015,DC01,0,0
2025-12-08,SKU015,DC02,151,148
2025-12-08,SKU015,DC03,62,60
2025-12-08,SKU015,DC04,85,83
2025-12-08,SKU016,DC01,0,0
2025-12-08,SKU016,DC02,0,0
2025-12-08,SKU016,DC03,51,48
2025-12-08,SKU016,DC04,13,10
2025-12-08,SKU017,DC01,0,0
2025-12-08,SKU017,DC02,145,140
2025-12-08,SKU017,DC03,18,13
2025-12-08,SKU017,DC04,0,0
2025-12-08,SKU018,DC01,723,722
2025-12-08,SKU018,DC02,753,752
2025-12-08,SKU018,DC03,339,338
2025-12-08,SKU018,DC04,413,412
2025-12-08,SKU019,DC01,580,580
2025-12-08,SKU019,DC02,310,309
2025-12-08,SKU019,DC03,480,479
2025-12-08,SKU019,DC04,329,328
2025-12-08,SKU020,DC01,325,323
2025-12-08,SKU020,DC02,319,318
2025-12-08,SKU020,DC03,222,221
2025-12-08,SKU020,DC04,0,0
2025-12-08,SKU021,DC01,47,45
2025-12-08,SKU021,DC02,165,163
2025-12-08,SKU021,DC03,25,22
2025-12-08,SKU021,DC04,197,196
2025-12-08,SKU022,DC01,42,38
2025-12-08,SKU022,DC02,0,0
2025-12-08,SKU022,DC03,0,0
2025-12-08,SKU022,DC04,0,0
2025-12-08,SKU023,DC01,0,34
2025-12-08,SKU023,DC02,0,0
2025-12-08,SKU023,DC03,0,0
2025-12-08,SKU023,DC04,174,172
2025-12-08,SKU024,DC01,0,0
2025-12-08,SKU024,DC02,0,0
2025-12-08,SKU024,DC03,12,10
2025-12-08,SKU024,DC04,14,11
2025-12-09,SKU001,DC01,668,666
2025-12-09,SKU001,DC02,558,556
2025-12-09,SKU001,DC03,796,795
2025-12-09,SKU001,DC04,311,308
2025-12-09,SKU002,DC01,289,288
2025-12-09,SKU002,DC02,368,367
2025-12-09,SKU002,DC03,106,105
2025-12-09,SKU002,DC04,59,57
2025-12-09,SKU003,DC01,153,152
2025-12-09,SKU003,DC02,12,10
2025-12-09,SKU003,DC03,228,227
2025-12-09,SKU003,DC04,133,132
2025-12-09,SKU004,DC01,129,126
2025-12-09,SKU004,DC02,0,20
2025-12-09,SKU004,DC03,0,0
2025-12-09,SKU004,DC04,98,95
2025-12-09,SKU005,DC01,40,35
2025-12-09,SKU005,DC02,0,0
2025-12-09,SKU005,DC03,9,4
2025-12-09,SKU005,DC04,0,61
2025-12-09,SKU006,DC01,0,0
2025-12-09,SKU006,DC02,23,20
2025-12-09,SKU006,DC03,0,0
2025-12-09,SKU006,DC04,53,50
2025-12-09,SKU007,DC01,43,40
2025-12-09,SKU007,DC02,0,0
2025-12-09,SKU007,DC03,0,0
2025-12-09,SKU007,DC04,0,0
2025-12-09,SKU008,DC01,143,139
2025-12-09,SKU008,DC02,73,70
2025-12-09,SKU008,DC03,0,0
2025-12-09,SKU008,DC04,147,145
2025-12-09,SKU009,DC01,491,491
2025-12-09,SKU009,DC02,453,451
2025-12-09,SKU009,DC03,287,287
2025-12-09,SKU009,DC04,559,558
2025-12-09,SKU010,DC01,330,327
2025-12-09,SKU010,DC02,503,503
2025-12-09,SKU010,DC03,575,574
2025-12-09,SKU010,DC04,301,301
2025-12-09,SKU011,DC01,276,274
2025-12-09,SKU011,DC02,449,448
2025-12-09,SKU011,DC03,419,418
2025-12-09,SKU011,DC04,18,17
2025-12-09,SKU012,DC01,10,8
2025-12-09,SKU012,DC02,396,453
2025-12-09,SKU012,DC03,144,142
2025-12-09,SKU012,DC04,0,0
2025-12-09,SKU013,DC01,0,69
2025-12-09,SKU013,DC02,0,0
2025-12-09,SKU013,DC03,41,39
2025-12-09,SKU013,DC04,86,85
2025-12-09,SKU014,DC01,0,0
2025-12-09,SKU014,DC02,58,55
2025-12-09,SKU014,DC03,0,0
2025-12-09,SKU014,DC04,84,82
2025-12-09,SKU015,DC01,0,0
2025-12-09,SKU015,DC02,148,146
2025-12-09,SKU015,DC03,60,57
2025-12-09,SKU015,DC04,83,81
2025-12-09,SKU016,DC01,0,0
2025-12-09,SKU016,DC02,0,0
2025-12-09,SKU016,DC03,48,46
2025-12-09,SKU016,DC04,10,8
2025-12-09,SKU017,DC01,0,0
2025-12-09,SKU017,DC02,140,135
2025-12-09,SKU017,DC03,13,9
2025-12-09,SKU017,DC04,0,0
2025-12-09,SKU018,DC01,722,721
2025-12-09,SKU018,DC02,752,752
2025-12-09,SKU018,DC03,338,390
2025-12-09,SKU018,DC04,412,411
2025-12-09,SKU019,DC01,580,579
2025-12-09,SKU019,DC02,309,307
2025-12-09,SKU019,DC03,479,478
2025-12-09,SKU019,DC04,328,327
2025-12-09,SKU020,DC01,323,320
2025-12-09,SKU020,DC02,318,316
2025-12-09,SKU020,DC03,221,219
2025-12-09,SKU020,DC04,0,0
2025-12-09,SKU021,DC01,45,44
2025-12-09,SKU021,DC02,163,160
2025-12-09,SKU021,DC03,22,20
2025-12-09,SKU021,DC04,196,194
2025-12-09,SKU022,DC01,38,33
2025-12-09,SKU022,DC02,0,0
2025-12-09,SKU022,DC03,0,0
2025-12-09,SKU022,DC04,0,0
2025-12-09,SKU023,DC01,34,32
2025-12-09,SKU023,DC02,0,0
2025-12-09,SKU023,DC03,0,0
2025-12-09,SKU023,DC04,172,170
