sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0276,Consumables 0276,Consumables,Atlas Industrial,Z3-B01,Z3,6,10.94,0.55,96,30,10,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0276,Consumables 0276,Consumables,Atlas Industrial,Z3-B02,Z3,0,10.94,0.00,96,30,10,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0276,Consumables 0276,Consumables,Atlas Industrial,Z3-B03,Z3,0,10.94,0.00,96,30,10,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z1-B01,Z1,20,11.17,1.79,27,35,17,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z1-B02,Z1,0,11.17,0.00,27,35,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z1-B03,Z1,0,11.17,0.00,27,35,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z1-B04,Z1,0,11.17,0.00,27,35,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z2-B01,Z2,0,11.17,0.00,27,35,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z2-B02,Z2,0,11.17,0.00,27,35,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z2-B03,Z2,0,11.17,0.00,27,35,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z2-B04,Z2,0,11.17,0.00,27,35,17,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0277,Fasteners 0277,Fasteners,Blue Ridge Supply,Z3-B01,Z3,0,11.17,0.00,27,35,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0278,Maintenance Parts 0278,Maintenance Parts,Cedar Components,Z1-B01,Z1,0,11.00,0.00,38,40,6,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z1-B02,Z1,0,11.22,0.00,49,45,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z1-B03,Z1,0,11.22,0.00,49,45,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z2-B03,Z2,19,11.22,1.69,49,45,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z2-B04,Z2,21,11.22,1.87,49,45,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z3-B01,Z3,8,11.22,0.71,49,45,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z3-B02,Z3,0,11.22,0.00,49,45,13,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z3-B03,Z3,0,11.22,0.00,49,45,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0279,Shipping Supplies 0279,Shipping Supplies,Harbor Safety,Z3-B04,Z3,0,11.22,0.00,49,45,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z1-B01,Z1,36,11.36,3.17,60,10,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z1-B02,Z1,35,11.36,3.08,60,10,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z1-B03,Z1,31,11.36,2.73,60,10,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z1-B04,Z1,25,11.36,2.20,60,10,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z2-B01,Z2,14,11.36,1.23,60,10,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z2-B02,Z2,5,11.36,0.44,60,10,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z2-B03,Z2,0,11.36,0.00,60,10,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z3-B02,Z3,20,11.36,1.76,60,10,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z3-B03,Z3,2,11.36,0.18,60,10,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0280,Material Handling 0280,Material Handling,Summit Packaging,Z3-B04,Z3,0,11.36,0.00,60,10,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z1-B01,Z1,23,11.58,1.99,71,15,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,5,11.58,0.43,71,15,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,21,11.58,1.81,71,15,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,14,11.58,1.21,71,15,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z2-B03,Z2,8,11.58,0.69,71,15,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z2-B04,Z2,0,11.58,0.00,71,15,9,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z3-B01,Z3,0,11.58,0.00,71,15,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0281,Industrial Supplies 0281,Industrial Supplies,Atlas Industrial,Z3-B02,Z3,0,11.58,0.00,71,15,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,20,11.42,1.75,82,20,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z1-B02,Z1,16,11.42,1.40,82,20,16,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z1-B03,Z1,7,11.42,0.61,82,20,16,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z1-B04,Z1,0,11.42,0.00,82,20,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z2-B01,Z2,0,11.42,0.00,82,20,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z2-B04,Z2,55,11.42,4.82,82,20,16,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z3-B01,Z3,0,11.42,0.00,82,20,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z3-B02,Z3,0,11.42,0.00,82,20,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z3-B03,Z3,0,11.42,0.00,82,20,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0282,Electrical Components 0282,Electrical Components,Blue Ridge Supply,Z3-B04,Z3,61,11.42,5.34,82,20,16,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0283,Safety Supplies 0283,Safety Supplies,Cedar Components,Z1-B04,Z1,13,11.64,1.12,93,25,5,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0283,Safety Supplies 0283,Safety Supplies,Cedar Components,Z2-B01,Z2,3,11.64,0.26,93,25,5,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
